Order Date,SKU ID,Order Quantity
2/21/2023,1196AA,9.25370162514998
1/19/2023,3271CA,0.401990906458447
2/14/2023,3264CA,3.79602722199585
1/9/2023,3249CA,1.21315072398631
3/13/2023,3239AA,0.817729672893761
12/4/2022,3205AA,0.397082206054947
11/3/2022,3180BA,8.39472044241675
1/12/2023,3178CA,1.0935105963128
12/20/2022,3271CA,0.599767410491929
5/3/2023,3264CA,8.41246979336111
12/22/2022,3249CA,1.18203049557172
4/16/2023,3239AA,6.22617956287221
3/18/2023,3205AA,0.413636343097413
6/9/2023,3180BA,2.09694036508104
12/29/2022,3178CA,0.260762080945397
10/19/2022,3126BA,4.2298982671841
11/14/2022,3098AA,9.53149741142235
5/26/2023,3075BA,10.1733938237923
2/12/2023,3038BA,0.208747393414911
9/14/2022,3016BA,1.67487834139675
3/9/2023,3007CA,2.12049272518184
10/25/2022,3006CA,3.66705450857298
12/26/2022,2573CA,35.7306758927242
9/20/2022,2565CA,125.362156308463
1/3/2023,2548CA,1.95917834198093
5/31/2023,2539AA,5.65331776819449
3/1/2023,2528CA,1478.78200903349
3/19/2023,2473CA,12894.2924075302
10/19/2022,2458CA,4067.08078868818
12/29/2022,2449CA,9.33600225796768
10/24/2022,2422BA,206.388802393536
9/6/2022,2418CA,4466.06967956976
9/6/2022,2391CA,16817.293042386
1/19/2023,2371CA,11780.6753131887
4/21/2023,2365AA,3.50008121526622
1/28/2023,2336BA,301.217712443068
1/28/2023,2267CA,5.4972411973552
10/6/2022,2143AA,4.81829083300183
1/31/2023,2117BA,65.3990093201368
11/28/2022,2096AA,5.14780072683101
12/11/2022,1947CA,9.43399945260209
11/29/2022,1902BA,8.71104669278949
2/16/2023,1876AA,1.25844897444279
11/6/2022,1857AA,9.54203658416889
2/21/2023,1851CA,4.80011094693946
12/11/2022,1842BA,1.27194784572384
1/11/2023,1830AA,6.66520227401822
8/24/2022,1827AA,1.03117969269655
1/16/2023,1826AA,6.68341010401813
6/12/2023,1819AA,7.61232041136282
11/15/2022,1811CA,6.80382681940331
4/2/2023,1801AA,4.79891333231257
6/10/2023,1798AA,5.19276725034366
3/5/2023,1767CA,2.33048848333094
10/24/2022,1766CA,9.85242104901954
10/29/2022,1764AA,3.87391156800804
4/24/2023,1745BA,4.72970678871361
5/27/2023,1741BA,3.99356610214355
2/27/2023,1712AA,2.79405318101316
10/4/2022,1698CA,0.201197398634537
9/5/2022,1688CA,1.45381694569544
1/11/2023,1681CA,22.9448838401321
6/10/2023,1678CA,7.64005837478824
6/2/2023,1672AA,8.3175185185741
2/19/2023,1584BA,1.19155446929746
10/9/2022,1582CA,1.89541356053721
10/1/2022,1571AA,1.85447259475837
10/25/2022,1488CA,7.60276776063114
2/22/2023,1468AA,2.28284165314802
10/11/2022,1434BA,2.95361714858757
5/8/2023,1420CA,1.7891513026671
12/31/2022,1403CA,1.56553056315268
8/19/2022,1390BA,2.93929450527052
9/11/2022,1374CA,7.23235192920837
11/23/2022,1373BA,7.03569115100061
10/22/2022,1367CA,1.24313530648502
1/25/2023,1326AA,2.76607634745029
12/16/2022,1325AA,6.58751556782242
8/19/2022,1321BA,9.06540075685748
2/17/2023,1317BA,5.65652615896334
12/12/2022,1315BA,3.2770865191851
12/27/2022,1308BA,4.46490806564388
1/16/2023,1296CA,8.75820410370261
12/14/2022,1295CA,0.912266782836807
2/12/2023,1283CA,0.679005440074733
1/11/2023,1281BA,1.42813809860115
2/7/2023,1244AA,2880.88628047422
5/31/2023,1206BA,80.6257478260929
10/23/2022,1196AA,6.60441179227445
8/19/2022,3271CA,1.01904980850244
9/7/2022,3264CA,7.96534833058265
9/10/2022,3249CA,2.11776143368245
12/20/2022,3239AA,5.03638922125664
12/5/2022,3205AA,0.503304611144131
4/14/2023,3180BA,3.28551406131895
1/14/2023,3178CA,0.32248486820631
5/2/2023,3271CA,0.11790487375945
11/9/2022,3264CA,2.06143695340878
9/27/2022,3249CA,8.52144529568668
3/30/2023,3239AA,5.13534760123482
6/13/2023,3205AA,0.351852709283246
10/24/2022,3180BA,4.49631453531941
1/11/2023,3178CA,0.233304096996726
10/9/2022,3126BA,6.5695324694992
5/7/2023,3098AA,9.77488147227535
4/11/2023,3075BA,8.10730383672416
6/2/2023,3038BA,0.674420185834313
10/21/2022,3016BA,1.46801715117266
9/20/2022,3007CA,1.93575389299939
3/26/2023,3006CA,5.97011302418593
9/9/2022,2573CA,39.4483327240469
12/19/2022,2565CA,114.352323613844
10/29/2022,2548CA,1.97002888168726
12/22/2022,2539AA,9.87476259642964
4/26/2023,2528CA,348.867351299579
5/13/2023,2473CA,6364.97010054067
3/29/2023,2458CA,1245.66955102033
4/11/2023,2449CA,1.45233826826962
4/17/2023,2422BA,1819.07653587685
9/11/2022,2418CA,11496.0934831999
2/7/2023,2391CA,29229.6811716415
2/14/2023,2371CA,6301.15421056294
12/12/2022,2365AA,7.03740507924436
4/24/2023,2336BA,125.208119870555
11/16/2022,2267CA,0.407959638510155
5/29/2023,2143AA,7.49555396191175
2/8/2023,2117BA,4.67097099271714
8/22/2022,2096AA,6.47425422193497
4/16/2023,1947CA,2.03901986753487
6/7/2023,1902BA,8.81477227173224
1/18/2023,1876AA,0.350470540229631
6/5/2023,1857AA,8.92913136352213
3/5/2023,1851CA,8.92181111912581
11/7/2022,1842BA,0.554955729966315
1/26/2023,1830AA,6.44454530958472
2/16/2023,1827AA,7.8995470117234
3/26/2023,1826AA,0.114934761195035
3/9/2023,1819AA,0.834426624929667
2/12/2023,1811CA,0.403569634989773
4/16/2023,1801AA,10.5749164898237
3/7/2023,1798AA,2.56997447271855
3/7/2023,1767CA,8.37728491054398
3/22/2023,1766CA,7.76678391265526
12/25/2022,1764AA,2.31205633167428
10/30/2022,1745BA,2.62211291549315
5/16/2023,1741BA,2.53841934875979
3/16/2023,1712AA,7.42396056837908
1/15/2023,1698CA,0.2808585425615
11/26/2022,1688CA,9.47940588991479
9/21/2022,1681CA,9.80875764446808
4/28/2023,1678CA,6.40725217475919
10/15/2022,1672AA,8.88924292585537
4/14/2023,1584BA,0.259003721918041
11/17/2022,1582CA,1.22968397456039
1/17/2023,1571AA,4.65751205083141
2/21/2023,1488CA,5.31100685634218
12/22/2022,1468AA,5.15455410912565
11/9/2022,1434BA,6.3163205968676
11/29/2022,1420CA,8.4794772412568
11/13/2022,1403CA,1.02267826386485
2/17/2023,1390BA,1.46526578378607
10/21/2022,1374CA,5.79596952388215
3/9/2023,1373BA,2.16865101039908
4/27/2023,1367CA,1.27944461867364
10/22/2022,1326AA,1.97217517425784
1/6/2023,1325AA,4.1934980501849
11/9/2022,1321BA,0.541449758789712
3/23/2023,1317BA,5.99731051529478
11/5/2022,1315BA,6.88695250919615
9/22/2022,1308BA,0.832741718466632
5/19/2023,1296CA,7.18612741191931
1/26/2023,1295CA,0.0374521925814466
11/4/2022,1283CA,0.263764441542436
5/18/2023,1281BA,1.38093690602104
12/11/2022,1244AA,4913.49662153979
2/28/2023,1206BA,10.228938143116
12/7/2022,1196AA,0.203743908524533
2/13/2023,3271CA,0.967530924336774
2/5/2023,3264CA,4.44452016971741
9/23/2022,3249CA,4.00776657314987
1/24/2023,3239AA,4.76337350911155
1/4/2023,3205AA,0.938099809896579
4/17/2023,3180BA,5.83439048802289
1/31/2023,3178CA,1.46109292435553E-05
11/19/2022,3271CA,0.560409611262818
2/7/2023,3264CA,6.64716468847587
1/30/2023,3249CA,9.84622815220544
5/12/2023,3239AA,9.19521048239609
3/1/2023,3205AA,0.920125799750034
11/7/2022,3180BA,8.10706295825754
6/6/2023,3178CA,1.04562192113845
6/4/2023,3126BA,5.70672807599966
5/3/2023,3098AA,8.27318583981633
6/7/2023,3075BA,5.08133489220026
5/23/2023,3038BA,1.05911973087604
10/18/2022,3016BA,1.60133229674075
4/29/2023,3007CA,0.0808679295571939
12/28/2022,3006CA,0.292977590755306
2/9/2023,2573CA,31.1196193435114
9/23/2022,2565CA,148.723795139697
8/26/2022,2548CA,7.78516262424975
1/20/2023,2539AA,4.0172733662849
10/17/2022,2528CA,1265.76116988309
12/1/2022,2473CA,10071.3117087099
10/28/2022,2458CA,693.407255579769
1/31/2023,2449CA,3.76929167421264
4/21/2023,2422BA,1924.39275767635
11/3/2022,2418CA,11277.6369352865
5/11/2023,2391CA,12555.3135399289
12/21/2022,2371CA,4937.44500959467
8/29/2022,2365AA,8.5060969441872
9/29/2022,2336BA,191.827525336224
10/7/2022,2267CA,0.600245310245047
5/21/2023,2143AA,3.64242389087141
9/29/2022,2117BA,39.610149494868
3/24/2023,2096AA,5.09936615380694
5/23/2023,1947CA,9.67211408228229
10/10/2022,1902BA,4.96686711668246
12/29/2022,1876AA,0.493833437144387
10/6/2022,1857AA,6.92820574302395
12/12/2022,1851CA,9.77242198954095
11/2/2022,1842BA,0.895371020942946
9/11/2022,1830AA,4.15997063284522
9/10/2022,1827AA,8.49790207263778
3/30/2023,1826AA,7.32644717887124
12/7/2022,1819AA,8.13571639147888
9/4/2022,1811CA,9.49238704288387
4/8/2023,1801AA,7.37354792007549
1/9/2023,1798AA,5.80723272577904
5/9/2023,1767CA,4.18150047801646
1/21/2023,1766CA,7.35014675630637
9/13/2022,1764AA,4.56502762248441
10/25/2022,1745BA,2.67584070368276
2/18/2023,1741BA,0.432149158277744
3/22/2023,1712AA,9.81728592632493
9/8/2022,1698CA,2.44338545468144
11/2/2022,1688CA,9.80309981088925
10/15/2022,1681CA,2.41467540264294
10/8/2022,1678CA,2.21332073720306
12/22/2022,1672AA,5.32143772721883
5/17/2023,1584BA,1.28415407559328
12/14/2022,1582CA,1.93495296681685
2/23/2023,1571AA,4.71180763274807
5/12/2023,1488CA,1.9518821759402
5/18/2023,1468AA,2.80274766419819
12/14/2022,1434BA,8.90185359877219
5/20/2023,1420CA,5.61589523076689
8/30/2022,1403CA,2.04349842195954
4/12/2023,1390BA,1.38093601161619
3/3/2023,1374CA,9.47809734401815
9/3/2022,1373BA,5.75741960218569
9/16/2022,1367CA,1.10048358083025
4/24/2023,1326AA,1.15641634237426
9/13/2022,1325AA,1.11395525703902
4/23/2023,1321BA,5.25952937570231
12/9/2022,1317BA,8.55810963695614
9/13/2022,1315BA,5.92053191971718
11/13/2022,1308BA,7.1497648538535
3/10/2023,1296CA,8.43879896244902
12/22/2022,1295CA,1.31234585145223
9/9/2022,1283CA,0.938414113095863
5/3/2023,1281BA,0.607419713616557
3/26/2023,1244AA,6221.3869669569
3/25/2023,1206BA,10.2320038008219
11/22/2022,1196AA,9.0309010105685
2/11/2023,3271CA,1.14011902947892
4/14/2023,3264CA,5.10620575708319
5/18/2023,3249CA,6.1480349509229
12/1/2022,3239AA,8.16932788530514
6/12/2023,3205AA,0.273022716637053
9/27/2022,3180BA,9.83907646801247
2/13/2023,3178CA,0.167682143806161
10/15/2022,3271CA,0.965773200765198
11/8/2022,3264CA,0.0182352100195016
1/2/2023,3249CA,4.82182855085891
12/24/2022,3239AA,0.163287052036969
5/24/2023,3205AA,0.722233909777161
9/12/2022,3180BA,9.15454552135911
11/10/2022,3178CA,0.606995005928151
3/14/2023,3126BA,7.97419849511436
4/27/2023,3098AA,0.717202339100907
10/15/2022,3075BA,3.00170962962761
3/1/2023,3038BA,1.74136951425314
8/25/2022,3016BA,1.69347966937083
12/13/2022,3007CA,0.354570629923278
1/20/2023,3006CA,5.8982119208279
1/27/2023,2573CA,30.526897874815
6/11/2023,2565CA,95.1507120519499
2/19/2023,2548CA,9.12069461893807
4/7/2023,2539AA,9.54326487773687
2/10/2023,2528CA,1195.23122687386
5/6/2023,2473CA,4818.66289037372
11/30/2022,2458CA,2706.22531778228
11/17/2022,2449CA,5.19191479563013
4/16/2023,2422BA,1276.32491008913
4/8/2023,2418CA,17569.5524893049
9/13/2022,2391CA,14465.5180095109
12/3/2022,2371CA,6514.04028805195
1/14/2023,2365AA,0.163638875386202
11/25/2022,2336BA,204.542668544797
2/24/2023,2267CA,4.10725228926974
2/8/2023,2143AA,7.84177120915428
3/9/2023,2117BA,7.11131954602012
4/30/2023,2096AA,9.87493231300483
12/7/2022,1947CA,8.21697756894902
11/4/2022,1902BA,7.0703444747712
3/27/2023,1876AA,1.7821298113737
12/24/2022,1857AA,0.747311810251121
4/2/2023,1851CA,1.80032161855698
10/13/2022,1842BA,1.29273599723017
1/19/2023,1830AA,2.52060895893311
10/19/2022,1827AA,1.75160928875408
3/26/2023,1826AA,4.69060789274379
3/1/2023,1819AA,9.81644270968543
4/14/2023,1811CA,3.08666786409979
2/3/2023,1801AA,12.3559880822117
4/13/2023,1798AA,0.259180850120948
2/8/2023,1767CA,6.85062490599998
6/13/2023,1766CA,3.66536740449466
8/18/2022,1764AA,2.21632184545241
11/15/2022,1745BA,1.91384351442909
6/5/2023,1741BA,2.26687871357327
9/4/2022,1712AA,1.12179266165929
9/4/2022,1698CA,4.91017475184102
9/30/2022,1688CA,8.43132278144354
9/11/2022,1681CA,34.0471414222149
2/17/2023,1678CA,1.50479347148314
8/26/2022,1672AA,2.35648429988495
2/5/2023,1584BA,0.395746621088212
2/10/2023,1582CA,0.512267988864854
12/20/2022,1571AA,2.7246862042767
2/2/2023,1488CA,9.17267977738788
4/12/2023,1468AA,0.126639355630592
5/23/2023,1434BA,3.0471592963999
8/21/2022,1420CA,0.490642412792435
9/1/2022,1403CA,2.49038713973529
1/5/2023,1390BA,3.0949736369521
9/30/2022,1374CA,7.89086715923169
10/4/2022,1373BA,3.67953515155054
10/26/2022,1367CA,0.522366786238598
4/11/2023,1326AA,0.621229568521501
12/16/2022,1325AA,3.91726665802461
12/6/2022,1321BA,0.389220083783129
4/24/2023,1317BA,9.96246652426146
1/26/2023,1315BA,9.78470311168342
11/2/2022,1308BA,4.59098743489996
2/24/2023,1296CA,8.38585536959339
1/2/2023,1295CA,0.117407216237924
3/29/2023,1283CA,1.04313860225881
4/18/2023,1281BA,1.40454581307613
2/23/2023,1244AA,3231.57860383273
12/11/2022,1206BA,54.0169736518984
12/21/2022,1196AA,7.63315056918858
9/14/2022,3271CA,1.24189486131644
1/13/2023,3264CA,1.07082966709935
5/21/2023,3249CA,4.60183511373329
1/23/2023,3239AA,2.82165169670932
1/24/2023,3205AA,0.785093574325028
4/5/2023,3180BA,0.737693244440283
12/8/2022,3178CA,0.695370811052181
1/5/2023,3271CA,1.22875612717723
11/4/2022,3264CA,2.3928020808914
1/31/2023,3249CA,3.93316050621758
5/10/2023,3239AA,3.78830026809204
9/5/2022,3205AA,0.198591150754279
3/16/2023,3180BA,7.04264093361341
9/26/2022,3178CA,0.807954942424097
11/20/2022,3126BA,3.79779871270782
6/1/2023,3098AA,3.30350670844358
11/8/2022,3075BA,6.46267694443855
6/1/2023,3038BA,0.498890894651184
2/6/2023,3016BA,0.669876475363009
1/10/2023,3007CA,1.94724962780165
9/29/2022,3006CA,8.28447706097601
11/15/2022,2573CA,23.1086420580377
5/31/2023,2565CA,117.930648696165
4/15/2023,2548CA,4.57662664545128
1/14/2023,2539AA,8.42453529567165
10/21/2022,2528CA,1696.50116051432
2/14/2023,2473CA,2684.02086516904
4/6/2023,2458CA,3210.79580287225
2/3/2023,2449CA,8.39007579927358
8/21/2022,2422BA,1102.92632582868
12/5/2022,2418CA,11305.9178547997
5/20/2023,2391CA,3589.24604415199
10/9/2022,2371CA,6382.00339698668
11/9/2022,2365AA,4.46841167699074
10/13/2022,2336BA,201.269593792624
2/3/2023,2267CA,6.70101045830959
11/8/2022,2143AA,6.10151243815036
12/17/2022,2117BA,35.2262411866094
1/20/2023,2096AA,3.38540579505527
5/5/2023,1947CA,4.79891829294757
11/20/2022,1902BA,5.37064925042366
3/4/2023,1876AA,0.125846931226908
12/19/2022,1857AA,7.39880936903511
9/9/2022,1851CA,1.05484745165727
3/17/2023,1842BA,0.734173730729957
10/13/2022,1830AA,7.24905736662323
4/4/2023,1827AA,7.22057711779415
9/25/2022,1826AA,9.45233824250714
9/27/2022,1819AA,5.5697125933267
9/4/2022,1811CA,1.59825470620713
2/3/2023,1801AA,12.3293610491083
1/6/2023,1798AA,1.71675285082828
12/24/2022,1767CA,6.92606201832373
2/14/2023,1766CA,9.01715770268434
12/22/2022,1764AA,3.08478939166522
4/12/2023,1745BA,2.27848200908466
5/12/2023,1741BA,3.08233147932382
9/10/2022,1712AA,9.71893818774738
9/7/2022,1698CA,7.15960788765953
3/16/2023,1688CA,5.11747293153631
9/2/2022,1681CA,6.89257671535601
9/21/2022,1678CA,0.137745962238669
3/17/2023,1672AA,7.43244690995097
8/29/2022,1584BA,2.03984574481887
5/21/2023,1582CA,1.31132170822282
8/21/2022,1571AA,0.0443622499067015
4/6/2023,1488CA,6.10006694890692
8/30/2022,1468AA,5.32711413079217
2/24/2023,1434BA,8.67278797415029
2/2/2023,1420CA,9.2236826107553
4/19/2023,1403CA,1.62751004784389
4/25/2023,1390BA,4.00133486415549
2/8/2023,1374CA,5.5097899751571
1/30/2023,1373BA,9.66107772396452
2/17/2023,1367CA,0.104657159327021
10/1/2022,1326AA,1.17657050654788
12/17/2022,1325AA,5.85586401692145
10/10/2022,1321BA,8.10520202684015
12/17/2022,1317BA,6.65524936756386
4/21/2023,1315BA,7.50166730440686
1/29/2023,1308BA,5.1736242613956
12/25/2022,1296CA,8.24666751339654
1/24/2023,1295CA,0.0550027591348895
12/13/2022,1283CA,0.778224783184672
12/21/2022,1281BA,0.749669028318063
4/4/2023,1244AA,2361.41250780306
4/20/2023,1206BA,23.4065487379094
11/22/2022,1196AA,4.29445872007735
10/24/2022,3271CA,0.485341820580559
3/12/2023,3264CA,9.66926217826319
8/20/2022,3249CA,7.81890545458668
9/16/2022,3239AA,8.23726818350472
4/27/2023,3205AA,0.426105271387846
5/30/2023,3180BA,9.94626946264469
12/26/2022,3178CA,0.809489136395814
2/22/2023,3271CA,0.998185937435816
12/18/2022,3264CA,1.11425319223681
6/1/2023,3249CA,1.67504505932494
2/26/2023,3239AA,3.89090516954164
12/29/2022,3205AA,0.643388340011924
4/2/2023,3180BA,1.89900223780248
12/3/2022,3178CA,0.194952677395492
1/18/2023,3126BA,6.64764530132051
12/20/2022,3098AA,8.18423897008291
1/3/2023,3075BA,10.9360905796068
9/18/2022,3038BA,1.64785519153891
6/4/2023,3016BA,1.1012722868879
2/9/2023,3007CA,3.32281004321675
4/27/2023,3006CA,1.7828147647101
10/21/2022,2573CA,4.51238184912003
4/5/2023,2565CA,90.6366724533887
12/3/2022,2548CA,9.14655473293558
4/23/2023,2539AA,7.73543914707682
6/13/2023,2528CA,303.023044148253
8/28/2022,2473CA,12786.5816115311
11/26/2022,2458CA,2891.62525659527
10/29/2022,2449CA,8.84244673707396
12/12/2022,2422BA,1512.57590734684
4/27/2023,2418CA,1091.91441178119
10/6/2022,2391CA,16014.6374239317
5/26/2023,2371CA,7555.36033202457
12/2/2022,2365AA,4.92860257853136
11/20/2022,2336BA,291.702616563985
8/18/2022,2267CA,7.8581589155742
10/9/2022,2143AA,3.56977949972924
1/17/2023,2117BA,28.6355475811015
10/28/2022,2096AA,1.25689089648808
3/4/2023,1947CA,5.34355559011354
9/22/2022,1902BA,1.95624769105399
2/14/2023,1876AA,1.86661761658168
3/12/2023,1857AA,5.00666002053175
5/6/2023,1851CA,0.767850266762643
3/1/2023,1842BA,0.185598399780944
11/8/2022,1830AA,6.9357354408902
8/31/2022,1827AA,7.73181700378989
11/23/2022,1826AA,0.310551955816312
1/22/2023,1819AA,5.94186425989185
5/18/2023,1811CA,6.41723586512657
1/10/2023,1801AA,0.762075719212341
3/22/2023,1798AA,1.37044041472993
2/12/2023,1767CA,4.55069722136724
6/1/2023,1766CA,4.33665332622974
9/3/2022,1764AA,3.46841448640092
3/5/2023,1745BA,4.52270407724027
12/29/2022,1741BA,1.84366375443405
11/1/2022,1712AA,2.14246177305063
1/1/2023,1698CA,6.68470637349996
10/25/2022,1688CA,1.85552828899492
5/22/2023,1681CA,16.9744234393335
4/20/2023,1678CA,6.19729364996316
3/5/2023,1672AA,2.75827734631496
1/12/2023,1584BA,0.690076798109173
3/17/2023,1582CA,1.21673605989746
6/10/2023,1571AA,5.00230327161586
6/5/2023,1488CA,2.51821401760629
12/23/2022,1468AA,7.94830359008368
10/2/2022,1434BA,6.22272046355089
9/14/2022,1420CA,4.67529198901496
10/8/2022,1403CA,1.75946294305656
2/19/2023,1390BA,6.9042882366086
8/23/2022,1374CA,0.212510123832854
2/10/2023,1373BA,4.95614029814407
9/15/2022,1367CA,0.826775238475766
2/17/2023,1326AA,6.39915692316274
10/27/2022,1325AA,2.4004911482183
1/20/2023,1321BA,1.6308039598084
1/26/2023,1317BA,8.16659041103021
4/21/2023,1315BA,1.90111687748963
3/28/2023,1308BA,3.95669042134452
6/4/2023,1296CA,8.20982733564807
12/23/2022,1295CA,0.419537256267604
11/18/2022,1283CA,1.01045622830864
9/4/2022,1281BA,0.336429151954062
5/11/2023,1244AA,817.051308812532
10/20/2022,1206BA,21.2692763886427
4/20/2023,1196AA,0.0179914020137339
9/17/2022,3271CA,0.79772683832747
4/5/2023,3264CA,0.869972914972123
11/27/2022,3249CA,9.31360518810938
4/20/2023,3239AA,4.41885454466301
4/11/2023,3205AA,0.683259859444095
2/28/2023,3180BA,1.14473454615589
12/23/2022,3178CA,0.908869897235745
2/28/2023,3271CA,1.19435417008067
9/6/2022,3264CA,7.664660716824
9/10/2022,3249CA,4.2771647024993
10/28/2022,3239AA,6.33920944477045
2/28/2023,3205AA,0.253114877937229
3/27/2023,3180BA,2.69320523014606
12/3/2022,3178CA,0.995780428232219
6/4/2023,3126BA,0.922707327522558
3/18/2023,3098AA,5.77059265687158
5/26/2023,3075BA,6.17548942745732
12/24/2022,3038BA,0.96450785532448
9/11/2022,3016BA,0.874723556735683
3/22/2023,3007CA,0.615148659104296
3/7/2023,3006CA,0.451163967624894
11/22/2022,2573CA,15.5587810626244
2/20/2023,2565CA,87.712505938934
8/31/2022,2548CA,0.33103341905853
9/29/2022,2539AA,9.31312238442576
4/20/2023,2528CA,1139.52302470374
9/16/2022,2473CA,2332.74782604287
1/20/2023,2458CA,1099.49206626391
1/22/2023,2449CA,1.77978075509682
1/3/2023,2422BA,512.381521742659
12/15/2022,2418CA,9036.99055865345
10/14/2022,2391CA,12780.7924003109
8/23/2022,2371CA,378.338000081781
10/12/2022,2365AA,2.03061478518039
1/28/2023,2336BA,325.311955191654
5/3/2023,2267CA,5.44437833957328
2/23/2023,2143AA,4.87495012390347
4/16/2023,2117BA,20.5070390835984
3/16/2023,2096AA,6.19557894872828
11/11/2022,1947CA,6.29549795884358
9/13/2022,1902BA,0.332183355940946
6/12/2023,1876AA,1.79612016896186
11/8/2022,1857AA,0.324612065088118
9/2/2022,1851CA,2.4573399758693
9/28/2022,1842BA,1.2711587202618
3/2/2023,1830AA,8.42681486227241
6/12/2023,1827AA,4.79758910838357
4/29/2023,1826AA,7.79853161546879
10/2/2022,1819AA,7.95998939097663
12/28/2022,1811CA,1.58483079931736
4/6/2023,1801AA,8.16477719119771
5/17/2023,1798AA,6.50721815378445
12/28/2022,1767CA,0.319154419792651
4/1/2023,1766CA,2.63253361815527
3/20/2023,1764AA,8.59540849988845
10/15/2022,1745BA,3.27917632557686
2/2/2023,1741BA,1.53686106922304
9/23/2022,1712AA,2.14143687650897
6/11/2023,1698CA,6.92948868688308
2/6/2023,1688CA,8.48333227095447
11/19/2022,1681CA,41.4126892363025
6/6/2023,1678CA,5.09082630060578
11/15/2022,1672AA,7.19672185632602
11/7/2022,1584BA,1.18438397720946
12/21/2022,1582CA,2.39542920554032
10/7/2022,1571AA,5.55851222359566
3/20/2023,1488CA,4.7546220632733
5/11/2023,1468AA,8.69193400577455
12/28/2022,1434BA,7.92365673338981
1/31/2023,1420CA,8.97080861743
4/16/2023,1403CA,2.02657672151578
10/15/2022,1390BA,9.97475788990048
8/22/2022,1374CA,0.203212436265121
10/29/2022,1373BA,0.695116218589706
5/23/2023,1367CA,0.878558367322383
4/2/2023,1326AA,1.18045364879174
6/12/2023,1325AA,8.20183153586743
10/26/2022,1321BA,9.1509496041898
1/12/2023,1317BA,5.6557638108578
1/13/2023,1315BA,9.56604806082543
2/17/2023,1308BA,8.61080505472043
5/9/2023,1296CA,8.40484852398267
4/5/2023,1295CA,0.573620801710095
12/2/2022,1283CA,0.893446814616367
9/9/2022,1281BA,0.500620504379948
2/18/2023,1244AA,4732.91811826125
11/5/2022,1206BA,44.2192720468982
3/30/2023,1196AA,6.03394900937668
12/24/2022,3271CA,0.499699623197153
8/18/2022,3264CA,6.85330035421091
11/17/2022,3249CA,7.51381390241063
